Simulated Annealing

Error results
---------------------------
750.626, 41.186698543794826%
750.626, 41.186698543794826%
750.626, 41.186698543794826%
750.662, 41.186698543794826%
750.662, 41.186698543794826%
750.662, 41.186698543794826%
750.672, 41.186698543794826%
750.671, 41.186698543794826%
750.671, 41.186698543794826%
750.569, 41.186698543794826%
750.569, 41.186698543794826%
750.565, 41.186698543794826%
750.565, 41.186698543794826%
750.475, 41.186698543794826%
750.467, 41.20843294935884%
750.173, 41.23016735492284%
750.173, 41.23016735492284%
750.173, 41.23016735492284%
750.277, 41.23016735492284%
750.277, 41.23016735492284%
750.238, 41.23016735492284%
750.238, 41.23016735492284%
750.238, 41.23016735492284%
750.238, 41.23016735492284%
750.238, 41.23016735492284%
748.966, 41.31710497717888%
748.966, 41.31710497717888%
748.966, 41.31710497717888%
749.002, 41.29537057161487%
745.338, 41.44751141056292%
745.383, 41.44751141056292%
745.303, 41.44751141056292%
745.302, 41.44751141056292%
745.472, 41.44751141056292%
745.472, 41.44751141056292%
746.068, 41.42577700499891%
746.058, 41.42577700499891%
746.061, 41.42577700499891%
746.060, 41.42577700499891%
746.060, 41.42577700499891%
746.057, 41.42577700499891%
746.439, 41.3823081938709%
746.454, 41.3823081938709%
746.453, 41.3823081938709%
746.453, 41.3823081938709%
746.479, 41.3823081938709%
746.479, 41.3823081938709%
746.806, 41.3823081938709%
746.806, 41.3823081938709%
746.810, 41.3823081938709%
746.814, 41.3823081938709%
746.777, 41.4040425994349%
747.377, 41.4040425994349%
747.514, 41.4040425994349%
747.441, 41.4040425994349%
747.441, 41.4040425994349%
747.441, 41.4040425994349%
747.356, 41.4040425994349%
747.099, 41.4040425994349%
747.113, 41.4040425994349%
747.111, 41.4040425994349%
747.111, 41.4040425994349%
747.111, 41.4040425994349%
747.110, 41.4040425994349%
747.101, 41.4040425994349%
747.149, 41.4040425994349%
747.135, 41.4040425994349%
747.061, 41.4040425994349%
747.077, 41.4040425994349%
747.077, 41.4040425994349%
747.077, 41.4040425994349%
747.083, 41.4040425994349%
744.188, 41.360573788306894%
744.189, 41.360573788306894%
744.422, 41.360573788306894%
744.441, 41.360573788306894%
744.490, 41.360573788306894%
744.426, 41.360573788306894%
744.430, 41.360573788306894%
743.606, 41.360573788306894%
743.568, 41.360573788306894%
743.430, 41.360573788306894%
743.459, 41.360573788306894%
739.787, 41.57791784394696%
739.806, 41.57791784394696%
740.102, 41.599652249510974%
740.102, 41.599652249510974%
740.102, 41.599652249510974%
739.717, 41.621386655074986%
739.717, 41.621386655074986%
739.717, 41.621386655074986%
739.717, 41.621386655074986%
739.717, 41.621386655074986%
739.699, 41.621386655074986%
739.944, 41.621386655074986%
736.247, 41.664855466203%
736.247, 41.664855466203%
736.360, 41.664855466203%
736.413, 41.664855466203%
765.509, 39.94783742664638%
765.345, 39.94783742664638%
765.345, 39.94783742664638%
765.346, 39.94783742664638%
765.344, 39.94783742664638%
765.348, 39.94783742664638%
765.348, 39.94783742664638%
765.348, 39.94783742664638%
764.290, 39.969571832210384%
764.290, 39.969571832210384%
764.290, 39.969571832210384%
764.290, 39.969571832210384%
766.938, 39.92610302108237%
767.223, 39.904368615518365%
767.701, 39.904368615518365%
767.732, 39.904368615518365%
688.488, 38.14388176483373%
688.498, 38.14388176483373%
688.498, 38.14388176483373%
688.499, 38.14388176483373%
688.499, 38.14388176483373%
688.499, 38.14388176483373%
688.472, 38.14388176483373%
688.671, 38.122147359269725%
688.626, 38.122147359269725%
688.624, 38.122147359269725%
688.623, 38.122147359269725%
688.712, 38.100412953705714%
688.049, 38.18735057596175%
687.559, 38.23081938708977%
687.545, 38.23081938708977%
687.545, 38.23081938708977%
687.545, 38.23081938708977%
687.542, 38.23081938708977%
687.520, 38.23081938708977%
687.509, 38.23081938708977%
687.387, 38.25255379265377%
686.636, 38.274288198217775%
686.658, 38.274288198217775%
686.575, 38.274288198217775%
686.571, 38.274288198217775%
686.571, 38.274288198217775%
687.168, 38.274288198217775%
687.143, 38.274288198217775%
687.143, 38.274288198217775%
687.142, 38.274288198217775%
686.968, 38.296022603781786%
686.970, 38.296022603781786%
687.092, 38.296022603781786%
687.092, 38.296022603781786%
687.095, 38.296022603781786%
687.095, 38.296022603781786%
687.094, 38.296022603781786%
687.087, 38.296022603781786%
687.087, 38.296022603781786%
687.087, 38.296022603781786%
686.409, 38.296022603781786%
686.295, 38.296022603781786%
686.394, 38.296022603781786%
686.394, 38.296022603781786%
686.394, 38.296022603781786%
685.710, 38.31775700934579%
685.697, 38.31775700934579%
683.853, 38.38296022603782%
683.897, 38.38296022603782%
683.897, 38.38296022603782%
683.889, 38.38296022603782%
683.889, 38.38296022603782%
683.882, 38.38296022603782%
683.863, 38.38296022603782%
683.866, 38.38296022603782%
683.842, 38.38296022603782%
683.742, 38.38296022603782%
683.743, 38.38296022603782%
683.743, 38.38296022603782%
683.724, 38.38296022603782%
683.724, 38.38296022603782%
683.661, 38.38296022603782%
683.921, 38.38296022603782%
683.933, 38.38296022603782%
683.936, 38.38296022603782%
668.683, 38.46989784829385%
668.683, 38.46989784829385%
668.681, 38.46989784829385%
668.683, 38.46989784829385%
668.519, 38.46989784829385%
668.519, 38.46989784829385%
668.542, 38.46989784829385%
671.323, 40.03477504890241%
671.327, 40.03477504890241%
671.331, 40.03477504890241%
671.331, 40.03477504890241%
671.390, 40.03477504890241%
671.392, 40.03477504890241%
671.168, 40.078243860030426%
671.168, 40.078243860030426%
671.159, 40.078243860030426%
671.159, 40.078243860030426%
670.531, 40.09997826559444%
663.844, 40.339056726798525%
663.844, 40.339056726798525%
663.262, 40.404259943490544%
662.521, 40.404259943490544%
662.526, 40.404259943490544%
662.526, 40.404259943490544%
662.505, 40.404259943490544%
662.352, 40.404259943490544%
662.351, 40.404259943490544%
662.147, 40.425994349054555%
662.147, 40.425994349054555%
662.150, 40.425994349054555%
662.150, 40.425994349054555%
662.154, 40.425994349054555%
661.874, 40.46946316018257%
661.863, 40.46946316018257%
661.883, 40.46946316018257%
661.885, 40.46946316018257%
662.137, 40.44772875461856%
662.122, 40.44772875461856%
662.701, 40.404259943490544%
662.617, 40.404259943490544%
662.618, 40.404259943490544%
662.612, 40.404259943490544%
662.612, 40.404259943490544%
662.612, 40.404259943490544%
662.655, 40.404259943490544%
662.655, 40.404259943490544%
662.655, 40.404259943490544%
662.678, 40.404259943490544%
662.906, 40.404259943490544%
662.907, 40.404259943490544%
662.907, 40.404259943490544%
663.002, 40.38252553792654%
663.002, 40.38252553792654%
662.936, 40.38252553792654%
663.095, 40.36079113236253%
663.267, 40.31732232123451%
663.267, 40.31732232123451%
663.102, 40.339056726798525%
661.272, 40.38252553792654%
661.246, 40.36079113236253%
661.246, 40.36079113236253%
661.247, 40.36079113236253%
661.247, 40.36079113236253%
661.247, 40.36079113236253%
661.219, 40.36079113236253%
598.450, 50.66289936970224%
598.528, 50.64116496413823%
598.508, 50.64116496413823%
598.464, 50.64116496413823%
598.464, 50.64116496413823%
598.490, 50.64116496413823%
