Simulated Annealing

Error results
---------------------------
972.574, 39.92610302108237%
973.328, 39.904368615518365%
973.328, 39.904368615518365%
973.371, 39.904368615518365%
973.376, 39.904368615518365%
973.356, 39.904368615518365%
973.351, 39.904368615518365%
973.350, 39.904368615518365%
973.337, 39.92610302108237%
973.337, 39.92610302108237%
973.183, 39.92610302108237%
973.223, 39.92610302108237%
973.231, 39.92610302108237%
973.201, 39.92610302108237%
973.201, 39.92610302108237%
973.129, 39.94783742664638%
973.588, 39.94783742664638%
971.005, 40.01304064333841%
970.939, 39.991306237774396%
970.939, 39.991306237774396%
970.935, 39.991306237774396%
970.858, 39.991306237774396%
970.858, 39.991306237774396%
970.920, 39.991306237774396%
970.831, 39.991306237774396%
970.849, 40.01304064333841%
970.853, 40.01304064333841%
970.853, 40.01304064333841%
970.911, 39.991306237774396%
970.911, 39.991306237774396%
970.911, 39.991306237774396%
970.911, 39.991306237774396%
970.823, 39.991306237774396%
970.823, 39.991306237774396%
970.826, 39.991306237774396%
970.825, 39.991306237774396%
970.769, 39.991306237774396%
970.790, 39.991306237774396%
970.790, 39.991306237774396%
970.793, 39.991306237774396%
970.772, 39.991306237774396%
970.772, 39.991306237774396%
970.759, 39.991306237774396%
970.759, 39.991306237774396%
970.759, 39.991306237774396%
970.559, 39.991306237774396%
970.580, 39.991306237774396%
971.735, 39.991306237774396%
971.784, 39.991306237774396%
971.825, 39.991306237774396%
971.824, 39.991306237774396%
971.786, 39.991306237774396%
971.126, 39.991306237774396%
971.125, 39.991306237774396%
971.112, 39.991306237774396%
971.112, 39.991306237774396%
971.126, 39.991306237774396%
972.701, 39.94783742664638%
972.701, 39.94783742664638%
972.710, 39.94783742664638%
972.697, 39.94783742664638%
973.843, 39.969571832210384%
973.848, 39.969571832210384%
972.424, 39.969571832210384%
972.027, 39.991306237774396%
972.468, 39.92610302108237%
972.467, 39.92610302108237%
972.467, 39.92610302108237%
972.275, 39.92610302108237%
971.812, 39.94783742664638%
971.812, 39.94783742664638%
971.660, 39.94783742664638%
971.737, 39.94783742664638%
971.736, 39.94783742664638%
971.748, 39.94783742664638%
971.748, 39.94783742664638%
971.833, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.933, 39.94783742664638%
971.370, 39.94783742664638%
971.514, 39.94783742664638%
971.326, 39.94783742664638%
971.326, 39.94783742664638%
971.275, 39.94783742664638%
971.302, 39.94783742664638%
971.466, 39.94783742664638%
971.346, 39.969571832210384%
971.440, 39.94783742664638%
971.404, 39.94783742664638%
971.404, 39.94783742664638%
971.404, 39.94783742664638%
971.432, 39.94783742664638%
971.430, 39.94783742664638%
971.430, 39.94783742664638%
971.432, 39.94783742664638%
971.441, 39.94783742664638%
971.455, 39.94783742664638%
971.455, 39.94783742664638%
971.416, 39.94783742664638%
971.416, 39.94783742664638%
971.450, 39.94783742664638%
973.796, 39.969571832210384%
974.846, 39.969571832210384%
974.918, 39.969571832210384%
974.918, 39.969571832210384%
974.918, 39.969571832210384%
974.919, 39.969571832210384%
974.920, 39.969571832210384%
980.429, 40.078243860030426%
980.408, 40.09997826559444%
980.408, 40.09997826559444%
981.677, 40.03477504890241%
981.827, 40.03477504890241%
980.846, 40.03477504890241%
840.147, 40.12171267115844%
840.147, 40.12171267115844%
840.147, 40.12171267115844%
840.146, 40.12171267115844%
840.146, 40.09997826559444%
840.146, 40.09997826559444%
840.146, 40.09997826559444%
840.145, 40.09997826559444%
840.145, 40.09997826559444%
840.141, 40.09997826559444%
840.141, 40.09997826559444%
844.007, 40.05650945446642%
844.056, 40.05650945446642%
844.056, 40.05650945446642%
843.862, 40.05650945446642%
843.862, 40.05650945446642%
843.866, 40.05650945446642%
843.866, 40.05650945446642%
843.866, 40.05650945446642%
843.864, 40.05650945446642%
843.864, 40.05650945446642%
843.864, 40.05650945446642%
843.844, 40.05650945446642%
843.844, 40.05650945446642%
843.844, 40.05650945446642%
843.845, 40.05650945446642%
843.845, 40.05650945446642%
843.946, 40.05650945446642%
843.946, 40.05650945446642%
843.946, 40.05650945446642%
843.838, 40.05650945446642%
843.867, 40.05650945446642%
843.991, 40.05650945446642%
843.991, 40.05650945446642%
843.993, 40.05650945446642%
843.952, 40.05650945446642%
843.952, 40.05650945446642%
843.952, 40.05650945446642%
844.137, 40.078243860030426%
844.060, 40.078243860030426%
844.060, 40.078243860030426%
844.060, 40.078243860030426%
843.998, 40.078243860030426%
843.998, 40.078243860030426%
843.993, 40.078243860030426%
843.993, 40.078243860030426%
843.985, 40.078243860030426%
844.022, 40.05650945446642%
844.021, 40.05650945446642%
844.021, 40.05650945446642%
844.021, 40.05650945446642%
849.637, 40.03477504890241%
849.411, 40.03477504890241%
849.411, 40.03477504890241%
848.974, 40.03477504890241%
848.975, 40.03477504890241%
848.999, 40.03477504890241%
848.983, 40.03477504890241%
848.983, 40.03477504890241%
847.934, 40.05650945446642%
847.911, 40.05650945446642%
847.923, 40.078243860030426%
847.819, 40.078243860030426%
847.907, 40.078243860030426%
847.851, 40.078243860030426%
847.912, 40.078243860030426%
847.912, 40.078243860030426%
847.694, 40.09997826559444%
847.709, 40.09997826559444%
847.454, 40.09997826559444%
848.992, 40.09997826559444%
847.135, 40.09997826559444%
871.025, 39.969571832210384%
870.881, 39.969571832210384%
870.881, 39.969571832210384%
