Randomized Hill Climbing

Error results
---------------------------
822.290, 60.57378830688981%
822.241, 60.57378830688981%
822.242, 60.57378830688981%
822.170, 60.57378830688981%
822.138, 60.59552271245382%
822.137, 60.59552271245382%
822.135, 60.59552271245382%
822.114, 60.59552271245382%
822.114, 60.59552271245382%
822.159, 60.59552271245382%
822.132, 60.59552271245382%
822.082, 60.59552271245382%
822.082, 60.59552271245382%
822.080, 60.59552271245382%
822.080, 60.59552271245382%
822.076, 60.59552271245382%
822.075, 60.59552271245382%
822.114, 60.59552271245382%
822.075, 60.59552271245382%
822.075, 60.59552271245382%
822.074, 60.59552271245382%
822.074, 60.59552271245382%
822.074, 60.59552271245382%
822.074, 60.59552271245382%
822.006, 60.59552271245382%
822.007, 60.59552271245382%
822.015, 60.59552271245382%
821.999, 60.59552271245382%
821.996, 60.59552271245382%
821.996, 60.59552271245382%
821.995, 60.59552271245382%
821.997, 60.59552271245382%
821.995, 60.59552271245382%
821.995, 60.59552271245382%
821.984, 60.59552271245382%
821.984, 60.59552271245382%
821.984, 60.59552271245382%
821.985, 60.59552271245382%
821.974, 60.59552271245382%
821.959, 60.59552271245382%
821.959, 60.59552271245382%
821.958, 60.59552271245382%
821.959, 60.59552271245382%
821.958, 60.59552271245382%
821.958, 60.59552271245382%
821.975, 60.59552271245382%
821.954, 60.59552271245382%
821.954, 60.59552271245382%
821.954, 60.59552271245382%
821.949, 60.59552271245382%
821.949, 60.59552271245382%
821.953, 60.59552271245382%
821.947, 60.59552271245382%
821.947, 60.59552271245382%
821.941, 60.59552271245382%
821.941, 60.59552271245382%
821.941, 60.59552271245382%
822.139, 60.59552271245382%
821.901, 60.59552271245382%
821.901, 60.59552271245382%
817.440, 60.59552271245382%
817.443, 60.59552271245382%
817.442, 60.59552271245382%
817.440, 60.59552271245382%
817.435, 60.59552271245382%
817.436, 60.59552271245382%
817.462, 60.59552271245382%
817.449, 60.59552271245382%
817.424, 60.59552271245382%
817.424, 60.59552271245382%
817.339, 60.59552271245382%
817.339, 60.59552271245382%
817.333, 60.59552271245382%
817.337, 60.59552271245382%
817.333, 60.59552271245382%
817.317, 60.59552271245382%
817.317, 60.59552271245382%
817.279, 60.59552271245382%
817.284, 60.59552271245382%
817.279, 60.59552271245382%
817.280, 60.59552271245382%
818.188, 60.59552271245382%
817.279, 60.59552271245382%
817.279, 60.59552271245382%
817.279, 60.59552271245382%
817.279, 60.59552271245382%
817.252, 60.59552271245382%
817.252, 60.59552271245382%
817.249, 60.59552271245382%
817.249, 60.59552271245382%
817.249, 60.59552271245382%
817.249, 60.59552271245382%
818.057, 60.59552271245382%
846.982, 60.59552271245382%
817.214, 60.59552271245382%
817.215, 60.59552271245382%
817.223, 60.59552271245382%
817.201, 60.59552271245382%
817.201, 60.59552271245382%
817.196, 60.59552271245382%
817.127, 60.59552271245382%
817.127, 60.59552271245382%
817.122, 60.59552271245382%
817.110, 60.59552271245382%
817.064, 60.59552271245382%
817.043, 60.59552271245382%
817.043, 60.59552271245382%
817.042, 60.59552271245382%
817.042, 60.59552271245382%
817.042, 60.59552271245382%
816.938, 60.59552271245382%
816.938, 60.59552271245382%
816.904, 60.59552271245382%
816.905, 60.59552271245382%
816.895, 60.59552271245382%
816.895, 60.59552271245382%
816.899, 60.59552271245382%
816.912, 60.59552271245382%
816.894, 60.59552271245382%
816.894, 60.59552271245382%
816.901, 60.59552271245382%
816.894, 60.59552271245382%
816.894, 60.59552271245382%
816.863, 60.59552271245382%
816.845, 60.59552271245382%
816.854, 60.59552271245382%
821.150, 60.59552271245382%
816.845, 60.59552271245382%
816.830, 60.59552271245382%
816.830, 60.59552271245382%
816.831, 60.59552271245382%
816.830, 60.59552271245382%
816.831, 60.59552271245382%
816.830, 60.59552271245382%
816.830, 60.59552271245382%
816.911, 60.57378830688981%
816.830, 60.59552271245382%
816.830, 60.59552271245382%
816.794, 60.59552271245382%
816.807, 60.59552271245382%
816.794, 60.59552271245382%
816.794, 60.59552271245382%
816.797, 60.59552271245382%
817.612, 60.59552271245382%
816.794, 60.59552271245382%
816.794, 60.59552271245382%
816.757, 60.59552271245382%
816.764, 60.59552271245382%
816.802, 60.59552271245382%
816.757, 60.59552271245382%
816.685, 60.59552271245382%
816.448, 60.59552271245382%
816.448, 60.59552271245382%
816.448, 60.59552271245382%
816.243, 60.59552271245382%
816.280, 60.59552271245382%
809.847, 60.59552271245382%
809.837, 60.59552271245382%
814.548, 60.59552271245382%
809.837, 60.59552271245382%
809.814, 60.59552271245382%
809.812, 60.59552271245382%
809.812, 60.59552271245382%
809.812, 60.59552271245382%
809.763, 60.59552271245382%
809.754, 60.59552271245382%
809.754, 60.59552271245382%
810.141, 60.59552271245382%
809.763, 60.59552271245382%
809.560, 60.59552271245382%
809.559, 60.61725711801782%
809.561, 60.61725711801782%
809.558, 60.61725711801782%
809.558, 60.61725711801782%
809.558, 60.61725711801782%
809.516, 60.61725711801782%
809.514, 60.61725711801782%
809.514, 60.61725711801782%
809.514, 60.61725711801782%
809.514, 60.61725711801782%
809.514, 60.61725711801782%
809.513, 60.61725711801782%
809.392, 60.61725711801782%
809.393, 60.61725711801782%
809.392, 60.61725711801782%
809.392, 60.61725711801782%
809.392, 60.61725711801782%
809.392, 60.61725711801782%
809.397, 60.61725711801782%
809.392, 60.61725711801782%
809.392, 60.61725711801782%
809.393, 60.61725711801782%
809.226, 60.61725711801782%
774.054, 60.61725711801782%
774.054, 60.61725711801782%
774.088, 60.61725711801782%
774.054, 60.61725711801782%
773.979, 60.61725711801782%
774.012, 60.61725711801782%
773.979, 60.61725711801782%
773.979, 60.61725711801782%
773.978, 60.61725711801782%
773.977, 60.61725711801782%
773.977, 60.61725711801782%
773.977, 60.61725711801782%
774.442, 60.61725711801782%
773.975, 60.61725711801782%
773.959, 60.61725711801782%
773.959, 60.61725711801782%
773.950, 60.61725711801782%
773.950, 60.61725711801782%
773.951, 60.61725711801782%
773.983, 60.61725711801782%
773.950, 60.61725711801782%
773.950, 60.61725711801782%
774.024, 60.61725711801782%
773.951, 60.61725711801782%
773.957, 60.61725711801782%
773.950, 60.61725711801782%
773.969, 60.61725711801782%
773.953, 60.61725711801782%
773.928, 60.61725711801782%
773.949, 60.61725711801782%
773.926, 60.61725711801782%
773.926, 60.61725711801782%
773.927, 60.61725711801782%
773.926, 60.61725711801782%
773.924, 60.61725711801782%
773.924, 60.61725711801782%
773.922, 60.61725711801782%
773.926, 60.61725711801782%
773.922, 60.61725711801782%
773.936, 60.61725711801782%
773.922, 60.61725711801782%
773.900, 60.61725711801782%
773.894, 60.61725711801782%
773.765, 60.61725711801782%
773.739, 60.61725711801782%
773.739, 60.61725711801782%
773.771, 60.61725711801782%
773.739, 60.61725711801782%
773.742, 60.61725711801782%
773.739, 60.61725711801782%
773.732, 60.61725711801782%
773.732, 60.61725711801782%
773.732, 60.61725711801782%
773.743, 60.61725711801782%
773.732, 60.61725711801782%
773.738, 60.61725711801782%
773.732, 60.61725711801782%
773.713, 60.61725711801782%
773.637, 60.61725711801782%
773.605, 60.61725711801782%
773.595, 60.61725711801782%
773.593, 60.61725711801782%
773.593, 60.61725711801782%
773.593, 60.61725711801782%
773.592, 60.61725711801782%
773.626, 60.61725711801782%
773.666, 60.61725711801782%
773.589, 60.61725711801782%
773.567, 60.61725711801782%
773.567, 60.61725711801782%
773.970, 60.61725711801782%
773.569, 60.61725711801782%
773.567, 60.61725711801782%
773.567, 60.61725711801782%
773.550, 60.61725711801782%
773.545, 60.61725711801782%
773.534, 60.59552271245382%
773.547, 60.59552271245382%
773.535, 60.59552271245382%
773.529, 60.59552271245382%
773.534, 60.59552271245382%
773.529, 60.59552271245382%
773.535, 60.59552271245382%
773.527, 60.59552271245382%
773.527, 60.59552271245382%
773.452, 60.59552271245382%
773.452, 60.59552271245382%
773.477, 60.59552271245382%
773.470, 60.59552271245382%
773.452, 60.59552271245382%
773.496, 60.59552271245382%
773.452, 60.59552271245382%
773.452, 60.59552271245382%
773.451, 60.59552271245382%
773.753, 60.59552271245382%
773.451, 60.59552271245382%
773.450, 60.59552271245382%
773.450, 60.59552271245382%
773.448, 60.59552271245382%
773.511, 60.59552271245382%
773.448, 60.59552271245382%
773.448, 60.59552271245382%
773.438, 60.59552271245382%
773.449, 60.59552271245382%
773.445, 60.59552271245382%
773.513, 60.61725711801782%
773.438, 60.59552271245382%
773.431, 60.59552271245382%
773.431, 60.59552271245382%
773.431, 60.59552271245382%
773.638, 60.61725711801782%
773.436, 60.59552271245382%
773.442, 60.59552271245382%
773.388, 60.59552271245382%
773.466, 60.59552271245382%
773.388, 60.59552271245382%
773.361, 60.59552271245382%
773.333, 60.59552271245382%
773.334, 60.59552271245382%
773.330, 60.59552271245382%
773.330, 60.59552271245382%
773.204, 60.59552271245382%
773.204, 60.59552271245382%
765.103, 60.59552271245382%
765.103, 60.59552271245382%
765.116, 60.59552271245382%
765.105, 60.59552271245382%
765.135, 60.59552271245382%
765.104, 60.59552271245382%
765.108, 60.59552271245382%
765.102, 60.59552271245382%
765.102, 60.59552271245382%
765.102, 60.59552271245382%
765.101, 60.59552271245382%
765.042, 60.59552271245382%
765.052, 60.59552271245382%
765.042, 60.59552271245382%
765.042, 60.59552271245382%
765.043, 60.59552271245382%
765.042, 60.59552271245382%
765.054, 60.59552271245382%
765.042, 60.59552271245382%
755.672, 60.61725711801782%
756.114, 60.61725711801782%
755.607, 60.61725711801782%
755.597, 60.61725711801782%
755.597, 60.61725711801782%
755.597, 60.61725711801782%
755.597, 60.61725711801782%
755.589, 60.61725711801782%
755.583, 60.61725711801782%
754.926, 60.61725711801782%
755.038, 60.59552271245382%
754.926, 60.61725711801782%
754.925, 60.61725711801782%
754.928, 60.61725711801782%
754.615, 60.59552271245382%
754.616, 60.59552271245382%
754.611, 60.59552271245382%
754.615, 60.59552271245382%
754.613, 60.59552271245382%
754.611, 60.59552271245382%
754.629, 60.59552271245382%
754.610, 60.59552271245382%
754.610, 60.59552271245382%
754.610, 60.59552271245382%
754.584, 60.59552271245382%
754.584, 60.59552271245382%
754.584, 60.59552271245382%
754.584, 60.59552271245382%
754.583, 60.59552271245382%
754.581, 60.59552271245382%
754.610, 60.59552271245382%
754.581, 60.59552271245382%
754.603, 60.59552271245382%
754.581, 60.59552271245382%
756.525, 60.59552271245382%
754.583, 60.59552271245382%
754.581, 60.59552271245382%
754.576, 60.59552271245382%
754.578, 60.59552271245382%
754.576, 60.59552271245382%
754.640, 60.59552271245382%
754.580, 60.59552271245382%
754.576, 60.59552271245382%
754.576, 60.59552271245382%
754.576, 60.59552271245382%
754.575, 60.59552271245382%
754.580, 60.59552271245382%
754.574, 60.59552271245382%
754.576, 60.59552271245382%
754.577, 60.59552271245382%
754.545, 60.59552271245382%
754.607, 60.59552271245382%
754.530, 60.59552271245382%
754.522, 60.59552271245382%
754.515, 60.59552271245382%
754.493, 60.59552271245382%
754.493, 60.59552271245382%
754.486, 60.59552271245382%
754.499, 60.59552271245382%
754.507, 60.59552271245382%
754.587, 60.59552271245382%
754.486, 60.59552271245382%
754.486, 60.59552271245382%
754.213, 60.59552271245382%
754.213, 60.59552271245382%
754.213, 60.59552271245382%
754.213, 60.59552271245382%
754.211, 60.59552271245382%
754.209, 60.59552271245382%
754.218, 60.59552271245382%
754.189, 60.59552271245382%
753.360, 60.59552271245382%
753.359, 60.59552271245382%
753.359, 60.59552271245382%
753.359, 60.59552271245382%
753.359, 60.59552271245382%
753.363, 60.59552271245382%
753.359, 60.59552271245382%
753.359, 60.59552271245382%
753.363, 60.59552271245382%
753.324, 60.59552271245382%
753.330, 60.59552271245382%
753.291, 60.59552271245382%
753.289, 60.59552271245382%
753.287, 60.59552271245382%
753.288, 60.59552271245382%
753.293, 60.59552271245382%
753.286, 60.59552271245382%
753.324, 60.59552271245382%
753.285, 60.59552271245382%
753.285, 60.59552271245382%
753.285, 60.59552271245382%
753.284, 60.59552271245382%
800.329, 60.59552271245382%
753.288, 60.59552271245382%
753.313, 60.59552271245382%
753.282, 60.59552271245382%
632.200, 60.59552271245382%
632.207, 60.59552271245382%
632.189, 60.59552271245382%
632.189, 60.59552271245382%
632.158, 60.59552271245382%
632.192, 60.59552271245382%
632.158, 60.59552271245382%
632.104, 60.59552271245382%
632.104, 60.59552271245382%
632.104, 60.59552271245382%
632.073, 60.59552271245382%
632.073, 60.59552271245382%
632.019, 60.59552271245382%
631.663, 60.59552271245382%
631.668, 60.59552271245382%
631.627, 60.59552271245382%
631.628, 60.59552271245382%
631.633, 60.59552271245382%
647.711, 60.61725711801782%
649.215, 60.57378830688981%
631.627, 60.59552271245382%
631.631, 60.59552271245382%
631.598, 60.59552271245382%
631.600, 60.59552271245382%
631.591, 60.59552271245382%
