Genetic Algorithm

Error results
---------------------------
857.451, 57.74831558356879%
617.282, 60.008693762225604%
618.876, 48.663334057813515%
627.509, 55.79221908280808%
619.338, 59.421864811997395%
865.202, 57.509237122364695%
601.785, 58.66116061725711%
629.295, 46.44642469028472%
634.208, 59.29145837861335%
694.766, 57.55270593349272%
941.539, 42.05607476635514%
624.148, 44.70767224516409%
951.778, 44.27298413388394%
644.853, 41.512714627254944%
559.582, 59.07411432297327%
597.485, 47.14192566833297%
559.461, 58.83503586176918%
565.894, 57.83525320582482%
619.056, 57.444033905672676%
557.489, 58.50901977830907%
556.849, 57.943925233644855%
639.254, 45.46837643990437%
614.228, 55.835687893936104%
580.909, 59.37839600086937%
700.626, 42.01260595522712%
981.203, 39.66529015431428%
627.442, 44.75114105629211%
618.841, 57.139752227776576%
613.932, 54.92284286024777%
764.102, 60.33470984568572%
570.037, 53.857856987611385%
614.785, 60.13910019560965%
565.470, 58.85677026733319%
529.616, 61.3779613127581%
577.762, 60.35644425124973%
582.021, 55.44446859378396%
653.240, 54.96631167137579%
548.565, 59.98695935666159%
977.612, 40.44772875461856%
527.750, 63.85568354705499%
553.095, 58.335144533797%
547.268, 53.20582482069115%
583.635, 46.968050423820905%
689.964, 43.816561617039774%
827.674, 39.57835253205825%
580.837, 60.247772223429685%
597.203, 57.139752227776576%
595.639, 58.22647250597696%
559.472, 59.18278635079331%
587.459, 58.63942621169311%
722.073, 56.9224081721365%
930.101, 43.925233644859816%
597.205, 49.29363181916975%
654.987, 41.360573788306894%
695.514, 58.22647250597696%
739.099, 60.443381873505764%
587.502, 46.42469028472072%
567.675, 57.096283416648554%
626.800, 60.312975440121704%
570.325, 56.6398608998044%
599.736, 58.94370788958923%
618.057, 50.48902412519018%
770.706, 44.772875461856124%
692.208, 44.7294066507281%
572.432, 55.574875027168005%
553.484, 58.900239078461205%
567.212, 60.07389697891763%
632.044, 56.596392088676374%
647.996, 40.752010432514666%
654.379, 43.555748750271675%
619.995, 51.72788524233862%
624.564, 44.425124972831995%
535.752, 59.66094327320148%
700.383, 55.79221908280808%
913.749, 43.20799826124755%
1095.486, 42.40382525537926%
755.813, 60.312975440121704%
704.003, 44.946750706368185%
726.020, 57.90045642251685%
685.380, 60.66072592914584%
608.094, 57.31362747228863%
612.611, 59.508802434253425%
598.162, 44.81634427298413%
699.783, 60.16083460117366%
1014.777, 42.295153227559226%
643.390, 47.228863290589004%
637.875, 46.25081504020865%
816.770, 57.79178439469681%
631.371, 46.294283851336665%
733.418, 42.55596609432732%
610.367, 58.83503586176918%
1074.313, 41.686589871767005%
549.950, 59.400130406433384%
672.718, 58.22647250597696%
635.677, 59.96522495109758%
768.724, 60.42164746794175%
567.434, 58.139534883720934%
664.462, 44.85981308411215%
559.915, 60.20430341230168%
627.904, 44.31645294501195%
692.339, 45.64225168441643%
560.084, 60.5520539013258%
945.596, 42.83851336665942%
624.277, 42.816778961095416%
531.325, 60.182569006737666%
571.355, 59.4653336231254%
641.781, 58.20473810041295%
659.645, 42.86024777222343%
560.675, 57.617909150184744%
656.952, 58.20473810041295%
589.825, 50.18474244729406%
624.931, 50.68463377526624%
599.464, 46.229080634644646%
690.073, 57.66137796131275%
647.415, 47.576613779613126%
597.531, 47.66355140186916%
570.714, 50.11953923060204%
653.206, 44.75114105629211%
626.501, 45.57704846772441%
695.407, 58.335144533797%
653.465, 60.247772223429685%
764.312, 58.052597261464896%
554.223, 59.443599217561406%
536.658, 59.26972397304934%
704.165, 57.55270593349272%
558.050, 60.247772223429685%
619.759, 39.01325798739405%
608.952, 48.40252119104542%
718.831, 43.18626385568355%
538.883, 60.312975440121704%
675.661, 57.31362747228863%
664.353, 59.313192784177346%
619.289, 49.032818952401655%
614.650, 46.75070636818083%
612.470, 43.25146707237557%
599.229, 60.378178656813745%
564.096, 53.879591393175396%
574.051, 56.85720495544447%
740.702, 44.79460986742013%
610.277, 58.03086285590089%
822.838, 40.46946316018257%
769.327, 43.53401434470767%
657.498, 60.443381873505764%
610.572, 45.94653336231254%
564.659, 53.531840904151274%
549.194, 58.74809823951315%
587.398, 59.72614648989351%
611.528, 47.20712888502499%
612.925, 53.531840904151274%
838.178, 57.98739404477288%
568.074, 47.35926972397305%
540.603, 59.63920886763747%
541.115, 60.182569006737666%
564.883, 57.35709628341665%
518.185, 61.48663334057814%
546.699, 59.18278635079331%
631.553, 45.64225168441643%
517.912, 58.987176700717235%
597.066, 48.25038035209737%
582.698, 55.44446859378396%
569.738, 59.008911106281246%
562.835, 56.161703977396215%
729.270, 43.403607911323626%
743.852, 60.35644425124973%
639.319, 44.83807867854814%
537.544, 60.16083460117366%
626.587, 45.49011084546838%
551.388, 59.57400565094545%
624.732, 60.33470984568572%
550.092, 63.94262116931102%
660.208, 59.98695935666159%
541.660, 59.921756139969574%
553.319, 60.53031949576179%
559.523, 59.29145837861335%
596.119, 60.29124103455771%
602.288, 42.881982177787435%
574.263, 54.92284286024777%
565.502, 56.37904803303629%
583.069, 60.50858509019778%
543.824, 58.400347750489026%
617.482, 58.378613344925014%
637.416, 60.20430341230168%
577.829, 60.53031949576179%
568.479, 53.22755922625516%
573.086, 56.48772006085634%
601.591, 57.72658117800478%
661.045, 57.42229950010868%
597.194, 60.20430341230168%
561.658, 57.72658117800478%
602.911, 56.53118887198435%
612.138, 59.53053683981743%
600.256, 42.25168441643121%
684.041, 60.59552271245382%
535.083, 59.61747446207346%
709.441, 60.53031949576179%
569.815, 53.05368398174309%
545.303, 54.03173223212345%
648.071, 47.09845685720496%
702.672, 42.94718539447946%
614.927, 60.46511627906976%
642.632, 60.85633557922191%
767.766, 45.05542273418822%
569.718, 47.44620734622908%
521.043, 61.13888285155401%
602.532, 47.05498804607694%
571.252, 58.09606607259291%
729.070, 40.99108889371876%
554.316, 57.98739404477288%
572.193, 59.66094327320148%
574.481, 50.11953923060204%
524.653, 62.116931101934355%
539.476, 63.24712019126277%
602.582, 49.05455335796566%
546.364, 60.35644425124973%
592.609, 60.03042816778961%
555.700, 60.16083460117366%
622.961, 57.204955444468595%
547.947, 57.74831558356879%
623.816, 60.35644425124973%
529.447, 64.37730928059118%
554.566, 58.20473810041295%
693.829, 60.33470984568572%
583.264, 46.707237557052814%
568.478, 50.40208650293414%
616.120, 60.48685068463377%
551.302, 56.161703977396215%
735.052, 60.42164746794175%
503.571, 70.37600521625733%
496.942, 61.59530536839818%
666.013, 43.77309280591176%
513.987, 60.42164746794175%
587.217, 59.09584872853727%
582.676, 60.769397956965875%
517.217, 60.378178656813745%
505.044, 64.46424690284721%
524.700, 61.31275809606608%
617.848, 60.378178656813745%
714.577, 42.642903716583355%
534.398, 60.35644425124973%
546.508, 58.94370788958923%
544.427, 59.05237991740926%
534.440, 59.921756139969574%
548.955, 60.46511627906976%
525.952, 64.87720060856336%
587.352, 48.511193218865465%
559.210, 65.02934144751141%
560.933, 61.095414040426%
541.906, 61.16061725711802%
654.489, 45.72918930667246%
540.086, 59.07411432297327%
596.218, 60.59552271245382%
629.923, 58.76983264507716%
532.795, 60.5520539013258%
624.889, 41.034557704846776%
605.761, 60.22603781786569%
543.062, 60.5520539013258%
582.629, 59.813084112149525%
581.184, 60.53031949576179%
523.312, 61.92132145185829%
553.281, 60.312975440121704%
538.844, 60.50858509019778%
619.857, 57.965659639208866%
570.423, 60.5520539013258%
749.345, 44.7294066507281%
544.131, 60.50858509019778%
511.885, 63.74701151923495%
636.441, 45.03368832862421%
498.115, 60.5520539013258%
657.600, 46.728971962616825%
573.505, 60.39991306237774%
579.936, 59.96522495109758%
683.762, 59.79134970658553%
589.263, 60.50858509019778%
544.343, 60.22603781786569%
507.309, 59.66094327320148%
511.691, 60.443381873505764%
492.168, 59.90002173440556%
639.836, 45.20756357313627%
667.630, 49.793523147141926%
487.762, 60.59552271245382%
562.206, 51.79308845903064%
635.271, 60.378178656813745%
548.653, 63.051510541186694%
554.680, 53.05368398174309%
621.075, 42.4907628776353%
561.808, 52.64073027602695%
560.003, 60.5520539013258%
576.767, 53.40143447076723%
525.426, 61.55183655727016%
534.797, 63.051510541186694%
509.330, 67.94175179308846%
532.396, 60.53031949576179%
509.997, 62.00825907411433%
530.930, 60.5520539013258%
596.503, 60.48685068463377%
604.673, 46.03347098456857%
566.372, 51.9452292979787%
528.425, 60.747663551401864%
597.905, 51.141056292110406%
549.053, 60.63899152358183%
573.004, 43.01238861117149%
522.385, 59.921756139969574%
473.004, 69.00673766572484%
697.481, 58.53075418387307%
583.267, 52.98848076505107%
536.245, 58.574222995001094%
504.332, 62.07346229080635%
556.794, 54.11866985437948%
562.650, 60.50858509019778%
529.310, 59.7044120843295%
539.784, 60.57378830688981%
515.815, 60.92153879591393%
507.122, 60.48685068463377%
624.459, 60.57378830688981%
529.242, 63.486198652466854%
510.705, 68.81112801564878%
524.831, 60.63899152358183%
519.919, 59.747880895457506%
632.119, 45.011953923060204%
487.795, 61.00847641816996%
550.093, 55.227124538143876%
498.350, 63.486198652466854%
543.499, 58.76983264507716%
563.204, 60.61725711801782%
490.886, 62.50815040208651%
491.185, 60.61725711801782%
504.221, 64.33384046946315%
521.416, 59.72614648989351%
491.883, 60.89980439034992%
529.934, 58.6176918061291%
462.780, 67.46359487068028%
814.735, 44.88154748967615%
515.972, 61.76918061291023%
502.025, 60.35644425124973%
541.605, 58.26994131710498%
529.893, 60.182569006737666%
490.339, 69.74570745490111%
463.526, 68.41990871549663%
486.699, 60.53031949576179%
525.732, 60.53031949576179%
503.631, 66.35514018691589%
504.005, 63.55140186915887%
481.020, 63.26885459682677%
475.531, 67.24625081504021%
504.439, 63.3340578135188%
504.285, 67.24625081504021%
468.192, 65.68137361443165%
502.166, 62.66029124103456%
483.092, 66.35514018691589%
525.990, 59.13931753966529%
465.674, 71.50619430558575%
459.532, 73.83177570093457%
518.342, 60.769397956965875%
483.005, 68.55031514888069%
504.991, 62.63855683547055%
580.724, 53.96652901543143%
470.618, 72.15822647250599%
510.901, 65.92045207563572%
470.475, 63.399261030210816%
476.553, 65.92045207563572%
496.208, 60.59552271245382%
492.867, 69.22408172136491%
457.609, 67.61573570962834%
548.668, 58.335144533797%
459.819, 72.98413388393827%
556.495, 60.57378830688981%
533.230, 60.269506628993696%
493.390, 67.26798522060422%
467.912, 68.81112801564878%
470.781, 70.33253640512932%
504.991, 60.5520539013258%
464.151, 69.94131710497717%
485.523, 61.6822429906542%
468.998, 66.68115627037601%
479.677, 63.399261030210816%
505.731, 65.5727015866116%
465.018, 59.79134970658553%
485.065, 60.61725711801782%
468.086, 70.8758965442295%
472.874, 61.57357096283417%
456.947, 73.13627472288633%
485.566, 66.07259291458378%
544.931, 55.8574222995001%
484.646, 60.57378830688981%
486.509, 67.94175179308846%
461.440, 70.15866116061726%
527.742, 60.42164746794175%
533.744, 57.59617474462073%
637.355, 48.22864594653336%
497.371, 68.15909584872854%
457.679, 73.35361877852641%
492.025, 66.35514018691589%
475.697, 60.57378830688981%
500.545, 62.986307324494675%
500.295, 60.72592914583787%
530.507, 57.29189306672462%
453.686, 73.46229080634645%
475.730, 70.52814605520538%
444.588, 71.70180395566182%
457.854, 69.89784829384917%
478.901, 64.94240382525538%
494.440, 65.39882634209955%
477.370, 68.0504238209085%
451.938, 72.83199304499021%
532.422, 62.07346229080635%
461.942, 71.54966311671376%
491.106, 64.79026298630733%
467.582, 64.89893501412737%
524.780, 60.66072592914584%
466.042, 74.24472940665073%
467.126, 65.55096718104761%
455.128, 72.91893066724626%
523.880, 59.90002173440556%
476.684, 70.0282547272332%
472.971, 61.33449250163008%
461.855, 70.11519234948923%
484.141, 60.72592914583787%
451.909, 65.2901543142795%
